discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,eight with coxswain 8 men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,eight with coxswain 8 men,Men,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,eight with coxswain 8 men,Men,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair-oared shell with coxswain men,Men,GOLD,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair-oared shell with coxswain men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,Belgium team,,,Belgium,BE,BEL
Hockey,amsterdam-1928,Amsterdam,Netherlands,Europe,hockey men,Men,GOLD,GameTeam,India team,,,India,IN,IND
Hockey,amsterdam-1928,Amsterdam,Netherlands,Europe,hockey men,Men,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED
Hockey,amsterdam-1928,Amsterdam,Netherlands,Europe,hockey men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,508kg flyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/antal-kocsis,Antal KOCSIS,Hungary,HU,HUN
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,508kg flyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/armand-apell,Armand APELL,France,FR,FRA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,508kg flyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/carlo-cavagnoli,Carlo CAVAGNOLI,Italy,IT,ITA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,5352  5715kg featherweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lambertus-van-klaveren,Lambertus VAN KLAVEREN,Netherlands,NL,NED
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,5352  5715kg featherweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/victor-peralta,Victor PERALTA,Argentina,AR,ARG
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,5352  5715kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harold-george-devine,Harold George DEVINE,United States of America,US,USA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,5715  6124kg lightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/carlo-orlandi,Carlo ORLANDI,Italy,IT,ITA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,5715  6124kg lightweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/stephen-michael-halaiko,Stephen Michael HALAIKO,United States of America,US,USA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,5715  6124kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gunnar-a-e-berggren,Gunnar A. E. BERGGREN,Sweden,SE,SWE
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,6668  7257kg middleweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/piero-toscani,Piero TOSCANI,Italy,IT,ITA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,6668  7257kg middleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jan-hermanek,Jan HERMANEK,Czechoslovakia,CSHH,TCH
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,6668  7257kg middleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/leonard-steyaert,Léonard STEYAERT,Belgium,BE,BEL
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,508  5352kg bantamweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vittorio-tamagnini,Vittorio TAMAGNINI,Italy,IT,ITA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,508  5352kg bantamweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/john-lawrence-daley,John Lawrence DALEY,United States of America,US,USA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,508  5352kg bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harry-isaacs,Harry ISAACS,South Africa,ZA,RSA
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,7938kg heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/arturo-rodriguez-jurado,Arturo RODRIGUEZ JURADO,Argentina,AR,ARG
Boxing,amsterdam-1928,Amsterdam,Netherlands,Europe,7938kg heavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/nils-arvid-ramm,Nils Arvid RAMM,Sweden,SE,SWE
